0, 0.5884175554311217
1, 0.5144032269778224
2, 0.40675882523956297
3, 0.2927767140186216
4, 0.22740013057398606
5, 0.20510455146490741
6, 0.1975542158348832
7, 0.19451449625061198
8, 0.19309287507309697
9, 0.19233939156400798
10, 0.1918910072619593
11, 0.19159264698578665
12, 0.19137256702213667
13, 0.19119558009305263
14, 0.1910436404277301
15, 0.19090714623820434
16, 0.19078081158486088
17, 0.1906616195979587
18, 0.19054777380475413
19, 0.19043814746748192
20, 0.19033198902583548
21, 0.19022876225392096
22, 0.19012805846663033
23, 0.19002954772703995
24, 0.1899329513504058
25, 0.18983802611438078
26, 0.18974455494111417
27, 0.18965234118046398
28, 0.18956120491514467
29, 0.18947098041746369
30, 0.18938151427714342
31, 0.18929266393425379
32, 0.18920429646926723
33, 0.1891162875670698
34, 0.18902852060733383
35, 0.18894088585317326
36, 0.18885327972073096
37, 0.18876560411828275
38, 0.18867776584677032
39, 0.18858967605559368
40, 0.18850124974864718
41, 0.18841240533632198
42, 0.18832306422971523
43, 0.1882331504736689
44, 0.18814259041558118
45, 0.18805131240719897
46, 0.18795924653683743
47, 0.18786632438968853
48, 0.1877724788340723
49, 0.18767764383166274
50, 0.18758175426987977
51, 0.18748474581478597
52, 0.18738655478295865
53, 0.18728711803092596
54, 0.18718637286086542
55, 0.18708425694135783
56, 0.18698070824207697
57, 0.18687566498137276
58, 0.18676906558577494
59, 0.18666084866050636
60, 0.18655095297015095
61, 0.18643931742867234
62, 0.1863258810980248
63, 0.18621058319463996
64, 0.18609336310311309
65, 0.18597416039644793
66, 0.18585291486225525
67, 0.18572956653433176
68, 0.1856040557290809
69, 0.18547632308626627
70, 0.18534630961362136
71, 0.1852139567348688
72, 0.1850792063407346
73, 0.18494200084257156
74, 0.18480228322823752
75, 0.18465999711990327
76, 0.18451508683349374
77, 0.18436749743949477
78, 0.1842171748248847
79, 0.18406406575597495
80, 0.18390811794196826
81, 0.1837492800990656
82, 0.18358750201496965
83, 0.18342273461365327
84, 0.183254930020272
85, 0.18308404162611133
86, 0.18291002415346957
87, 0.1827328337203753
88, 0.18255242790504747
89, 0.18236876580999495
90, 0.182181808125653
91, 0.1819915171934414
92, 0.18179785706811702
93, 0.18160079357928033
94, 0.18140029439187477
95, 0.18119632906550143
96, 0.18098886911234682
97, 0.18077788805350084
98, 0.1805633614734164
99, 0.1803452670722393
100, 0.18012358471571105
101, 0.17989829648232436
102, 0.17966938670738844
103, 0.17943684202363852
104, 0.1792006513980064
105, 0.1789608061641505
106, 0.17871730005033118
107, 0.1784701292022059
108, 0.17821929220011246
109, 0.1779647900704064
110, 0.1777066262904206
111, 0.1774448067866226
112, 0.17717933992555715
113, 0.17691023649718077
114, 0.17663750969021647
115, 0.1763611750591892
116, 0.17608125048283588
117, 0.17579775611362697
118, 0.175510714318184
119, 0.17522014960843132
120, 0.17492608856338088
121, 0.17462855974151437
122, 0.17432759358379887
123, 0.17402322230745026
124, 0.1737154797906388
125, 0.17340440144842123
126, 0.17309002410027313
127, 0.17277238582969096
128, 0.17245152583643214
129, 0.17212748428206134
130, 0.1718003021295741
131, 0.1714700209779715
132, 0.17113668289276251
133, 0.17080033023347108
134, 0.17046100547932488
135, 0.17011875105439495
136, 0.16977360915354578
137, 0.16942562157063618
138, 0.16907482953048394
139, 0.16872127352616934
140, 0.168364993163302
141, 0.1680060270129103
142, 0.16764441247463013
143, 0.16728018565187158
144, 0.16691338124061852
145, 0.16654403243347604
146, 0.16617217084051136
147, 0.16579782642834298
148, 0.16542102747881327
149, 0.1650418005684334
150, 0.16466017056961607
151, 0.16427616067450942
152, 0.16388979244201962
153, 0.16350108586835504
154, 0.16311005948115342
155, 0.16271673045695745
156, 0.16232111476149827
157, 0.1619232273119275
158, 0.16152308215981862
159, 0.16112069269343876
160, 0.16071607185748532
161, 0.16030923238819142
162, 0.15990018706144102
163, 0.1594889489513044
164, 0.15907553169621919
165, 0.15865994976990233
166, 0.15824221875399913
167, 0.1578223556094534
168, 0.1574003789436283
169, 0.15697630927032002
170, 0.15655016925998394
171, 0.1561219839777381
172, 0.1556917811070131
173, 0.15525959115707408
174, 0.15482544765304573
175, 0.15438938730750168
176, 0.15395145017314102
177, 0.15351167977652952
178, 0.15307012323333682
179, 0.15262683134592148
180, 0.15218185868449524
181, 0.1517352636534166
182, 0.15128710854440774
183, 0.15083745957864392
184, 0.15038638693972245
185, 0.14993396479946425
186, 0.14948027133834194
187, 0.14902538876205046
188, 0.14856940331535337
189, 0.14811240529385356
190, 0.14765448905376627
191, 0.14719575301913235
192, 0.14673629968522212
193, 0.14627623561617714
194, 0.14581567143424068
195, 0.1453547217972791
196, 0.14489350536072648
197, 0.14443214471962768
198, 0.14397076632614753
199, 0.14350950037778132
200, 0.1430484806715757
201, 0.14258784441995584
202, 0.1421277320242786
203, 0.14166828680297397
204, 0.14120965467209912
205, 0.14075198377727913
206, 0.14029542407730888
207, 0.1398401268811046
208, 0.1393862443411525
209, 0.13893392890805906
210, 0.13848333275218955
211, 0.1380346071596311
212, 0.13758790191077402
213, 0.13714336465061927
214, 0.1367011402604541
215, 0.1362613702407637
216, 0.13582419211515595
217, 0.1353897388646711
218, 0.13495813840115292
219, 0.1345295130874002
220, 0.13410397931064888
221, 0.13368164711460148
222, 0.13326261989378727
223, 0.13284699415255477
224, 0.13243485932953294
225, 0.13202629768699364
226, 0.13162138426325695
227, 0.13122018688513462
228, 0.1308227662364334
229, 0.13042917597775552
230, 0.13003946291224489
231, 0.12965366719153293
232, 0.12927182255592454
233, 0.1288939566028254
234, 0.12852009107751491
235, 0.12815024218060367
236, 0.1277844208868484
237, 0.12742263327041095
238, 0.12706488083211637
239, 0.12671116082476888
